Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
Parallel Flat Monte Carlo,11,52,None,100,5100,5100,5100,0,6.0826,1.7002,"['AAFMFramework', 'Metamodels', 'Interoperability', 'SPLOT', 'Packages', 'CNFModel', 'FeatureModel', 'UVL', 'DepMng', 'ParserTechnology', 'AutomatedReasoning', 'Operations', 'larkparser', 'Solvers', 'MiniSAT', 'CryptoMiniSat', 'pip', 'ErrorDiagnosis', 'SimpleParse', 'ValidModel', 'antlr4python3runtime', 'PicoSAT', 'setuptools', 'Minicard', 'DepQBF', 'DeadFeatures', 'AllProducts', 'System', 'CBC', 'wheel', 'Linux', 'FeatureIDE', 'Maple', 'CaDiCaL', 'ebnf', 'pkgresources', 'Utils', 'Lingeling', 'Glucose', 'six', 'ValidConfiguration', 'pipdeptree', 'DecisionModel', 'pybind11', 'APISolvers', 'pyglucose', 'pylgl', 'umo', 'pydepqbf', 'pythonsat', 'pycryptosat', 'pycosat']"
Parallel Flat Monte Carlo,12,49,None,100,4800,4800,4800,0,5.7513,1.8139,"['AAFMFramework', 'Metamodels', 'System', 'Interoperability', 'AutomatedReasoning', 'UVL', 'FeatureModel', 'DecisionModel', 'Linux', 'Solvers', 'Lingeling', 'Minicard', 'Packages', 'Operations', 'DepMng', 'pip', 'ErrorDiagnosis', 'FeatureIDE', 'Glucose', 'pipdeptree', 'CBC', 'ValidConfiguration', 'PicoSAT', 'ValidProduct', 'DepQBF', 'SPLOT', 'pkgresources', 'CoreFeatures', 'setuptools', 'Maple', 'DeadFeatures', 'CNFModel', 'Utils', 'AllProducts', 'CryptoMiniSat', 'pybind11', 'six', 'ErrorDetection', 'ParserTechnology', 'wheel', 'APISolvers', 'pyglucose', 'pycryptosat', 'pythonsat', 'pyPicosat', 'pylgl', 'antlr4python3runtime', 'umo', 'pydepqbf']"
Parallel Flat Monte Carlo,13,49,None,100,4800,4800,4800,0,5.7604,1.9228,"['AAFMFramework', 'Interoperability', 'Packages', 'FeatureIDE', 'UVL', 'Utils', 'pybind11', 'six', 'DepMng', 'Metamodels', 'System', 'setuptools', 'CNFModel', 'AutomatedReasoning', 'Solvers', 'Glucose', 'Operations', 'ValidModel', 'wheel', 'CBC', 'Lingeling', 'SPLOT', 'pkgresources', 'ValidConfiguration', 'CoreFeatures', 'APISolvers', 'DecisionModel', 'pythonsat', 'pip', 'PicoSAT', 'DeadFeatures', 'Linux', 'CaDiCaL', 'ValidProduct', 'ParserTechnology', 'satyrn', 'pylgl', 'pipdeptree', 'DepQBF', 'larkparser', 'CryptoMiniSat', 'Minicard', 'Maple', 'pycryptosat', 'umo', 'pycosat', 'FeatureModel', 'ErrorDiagnosis', 'pydepqbf']"
Parallel Flat Monte Carlo,14,45,None,100,4400,4400,4400,0,5.2063,2.0217,"['AAFMFramework', 'Packages', 'Utils', 'System', 'DepMng', 'Metamodels', 'FeatureModel', 'Linux', 'setuptools', 'DecisionModel', 'AutomatedReasoning', 'wheel', 'Operations', 'six', 'ValidModel', 'CoreFeatures', 'CNFModel', 'Interoperability', 'UVL', 'DeadFeatures', 'pybind11', 'APISolvers', 'FeatureIDE', 'pip', 'pyPicosat', 'pylgl', 'satispy', 'pipdeptree', 'ValidProduct', 'ValidConfiguration', 'pkgresources', 'pycosat', 'AllProducts', 'satyrn', 'pydepqbf', 'ErrorDetection', 'pycryptosat', 'Solvers', 'CryptoMiniSat', 'umo', 'pythonsat', 'pyglucose', 'CBC', 'ParserTechnology', 'SimpleParse']"
Parallel Flat Monte Carlo,15,43,None,100,4200,4200,4200,0,5.4373,2.1144,"['AAFMFramework', 'Metamodels', 'AutomatedReasoning', 'Packages', 'DepMng', 'APISolvers', 'ParserTechnology', 'Solvers', 'pycosat', 'wheel', 'CaDiCaL', 'Operations', 'setuptools', 'antlr4python3runtime', 'Minicard', 'ErrorDiagnosis', 'pycryptosat', 'ValidModel', 'AllProducts', 'DecisionModel', 'pip', 'MiniSAT', 'System', 'DeadFeatures', 'pylgl', 'Win', 'CoreFeatures', 'pipdeptree', 'ValidConfiguration', 'satispy', 'Lingeling', 'pyglucose', 'pythonsat', 'CNFModel', 'satyrn', 'Glucose', 'pydepqbf', 'DepQBF', 'Utils', 'six', 'CryptoMiniSat', 'FeatureModel', 'pybind11']"
Parallel Flat Monte Carlo,16,45,None,100,4400,4400,4400,0,5.5141,2.2166,"['AAFMFramework', 'Packages', 'AutomatedReasoning', 'DepMng', 'setuptools', 'ParserTechnology', 'pip', 'pipdeptree', 'pkgresources', 'SimpleParse', 'System', 'Win', 'Utils', 'pybind11', 'APISolvers', 'pycryptosat', 'pythonsat', 'pydepqbf', 'larkparser', 'satispy', 'pylgl', 'Operations', 'ebnf', 'ValidModel', 'ValidConfiguration', 'pyglucose', 'Solvers', 'CaDiCaL', 'DepQBF', 'Maple', 'AllProducts', 'six', 'ValidProduct', 'DeadFeatures', 'Lingeling', 'wheel', 'Glucose', 'antlr4python3runtime', 'pycosat', 'Metamodels', 'Minicard', 'satyrn', 'ErrorDiagnosis', 'CoreFeatures', 'CNFModel']"
Parallel Flat Monte Carlo,17,51,None,100,5000,5000,5000,0,5.9597,2.3265,"['AAFMFramework', 'System', 'Linux', 'Packages', 'Metamodels', 'DepMng', 'AutomatedReasoning', 'Solvers', 'Maple', 'Lingeling', 'APISolvers', 'ParserTechnology', 'pyPicosat', 'satyrn', 'DecisionModel', 'pythonsat', 'pip', 'Utils', 'CNFModel', 'pycosat', 'CBC', 'Operations', 'pycryptosat', 'CoreFeatures', 'ErrorDetection', 'FeatureModel', 'CaDiCaL', 'ValidConfiguration', 'Minicard', 'DepQBF', 'PicoSAT', 'pydepqbf', 'umo', 'CryptoMiniSat', 'six', 'larkparser', 'setuptools', 'antlr4python3runtime', 'Interoperability', 'wheel', 'FeatureIDE', 'pyglucose', 'ErrorDiagnosis', 'ValidProduct', 'SPLOT', 'ebnf', 'SimpleParse', 'UVL', 'Glucose', 'pkgresources', 'pybind11']"
Parallel Flat Monte Carlo,18,44,None,100,4300,4300,4300,0,5.1816,2.4219,"['AAFMFramework', 'Packages', 'APISolvers', 'pydepqbf', 'System', 'AutomatedReasoning', 'Win', 'pythonsat', 'Interoperability', 'Metamodels', 'Solvers', 'CaDiCaL', 'Glucose', 'Maple', 'Utils', 'DepQBF', 'pylgl', 'SPLOT', 'MiniSAT', 'pyglucose', 'pycosat', 'DepMng', 'pkgresources', 'Minicard', 'satispy', 'pybind11', 'wheel', 'PicoSAT', 'pycryptosat', 'FeatureModel', 'setuptools', 'FeatureIDE', 'Operations', 'ValidModel', 'ErrorDiagnosis', 'pip', 'pipdeptree', 'AllProducts', 'ErrorDetection', 'satyrn', 'ParserTechnology', 'antlr4python3runtime', 'CNFModel', 'six']"
Parallel Flat Monte Carlo,19,49,None,100,4800,4800,4800,0,5.6748,2.5349,"['AAFMFramework', 'AutomatedReasoning', 'Interoperability', 'System', 'Win', 'Solvers', 'MiniSAT', 'PicoSAT', 'Minicard', 'Operations', 'ErrorDiagnosis', 'UVL', 'ValidProduct', 'Maple', 'CryptoMiniSat', 'DeadFeatures', 'Metamodels', 'AllProducts', 'ValidModel', 'ErrorDetection', 'CaDiCaL', 'Glucose', 'Packages', 'ParserTechnology', 'SimpleParse', 'DepMng', 'APISolvers', 'pycryptosat', 'pip', 'antlr4python3runtime', 'DepQBF', 'FeatureModel', 'satispy', 'wheel', 'DecisionModel', 'SPLOT', 'CNFModel', 'pipdeptree', 'satyrn', 'CoreFeatures', 'pyglucose', 'pkgresources', 'setuptools', 'pydepqbf', 'pycosat', 'Utils', 'pybind11', 'six', 'pythonsat']"
Parallel Flat Monte Carlo,20,39,None,100,3800,3800,3800,0,4.4378,2.6083,"['AAFMFramework', 'Interoperability', 'Metamodels', 'CNFModel', 'FeatureIDE', 'SPLOT', 'System', 'Packages', 'UVL', 'Utils', 'ParserTechnology', 'Win', 'six', 'APISolvers', 'satispy', 'DepMng', 'DecisionModel', 'pydepqbf', 'pkgresources', 'antlr4python3runtime', 'pip', 'pycryptosat', 'pipdeptree', 'pyglucose', 'satyrn', 'pythonsat', 'pylgl', 'pycosat', 'pybind11', 'wheel', 'larkparser', 'ebnf', 'setuptools', 'AutomatedReasoning', 'SimpleParse', 'Operations', 'Solvers', 'ValidModel', 'DepQBF']"
Parallel Flat Monte Carlo,21,45,None,100,4400,4400,4400,0,5.2799,2.7181,"['AAFMFramework', 'Metamodels', 'Interoperability', 'FeatureIDE', 'System', 'Packages', 'SPLOT', 'ParserTechnology', 'CNFModel', 'FeatureModel', 'Utils', 'pybind11', 'six', 'Linux', 'larkparser', 'ebnf', 'AutomatedReasoning', 'UVL', 'SimpleParse', 'Operations', 'ValidConfiguration', 'CoreFeatures', 'DepMng', 'DecisionModel', 'DeadFeatures', 'AllProducts', 'antlr4python3runtime', 'APISolvers', 'umo', 'pythonsat', 'Solvers', 'Maple', 'PicoSAT', 'ValidModel', 'ErrorDiagnosis', 'pycryptosat', 'Minicard', 'pydepqbf', 'pycosat', 'ValidProduct', 'MiniSAT', 'satispy', 'pkgresources', 'pip', 'setuptools']"
Parallel Flat Monte Carlo,22,50,None,100,4900,4900,4900,0,6.1012,2.8281,"['AAFMFramework', 'AutomatedReasoning', 'Solvers', 'Glucose', 'System', 'Lingeling', 'Packages', 'CBC', 'Operations', 'ParserTechnology', 'APISolvers', 'Metamodels', 'satyrn', 'Interoperability', 'ErrorDetection', 'CNFModel', 'DeadFeatures', 'pycosat', 'antlr4python3runtime', 'DepMng', 'setuptools', 'pydepqbf', 'FeatureModel', 'DecisionModel', 'pycryptosat', 'pkgresources', 'Maple', 'UVL', 'pyglucose', 'SPLOT', 'CaDiCaL', 'Utils', 'Minicard', 'MiniSAT', 'ValidConfiguration', 'Linux', 'umo', 'SimpleParse', 'CoreFeatures', 'ValidProduct', 'wheel', 'ValidModel', 'DepQBF', 'pybind11', 'pylgl', 'AllProducts', 'larkparser', 'pip', 'pythonsat', 'six']"
Parallel Flat Monte Carlo,23,47,None,100,4600,4600,4600,0,5.5764,2.929,"['AAFMFramework', 'Interoperability', 'UVL', 'Metamodels', 'System', 'FeatureIDE', 'DecisionModel', 'Win', 'FeatureModel', 'SPLOT', 'AutomatedReasoning', 'Solvers', 'PicoSAT', 'Minicard', 'Packages', 'ParserTechnology', 'DepQBF', 'larkparser', 'Glucose', 'Maple', 'Operations', 'ValidConfiguration', 'MiniSAT', 'APISolvers', 'CNFModel', 'SimpleParse', 'ErrorDiagnosis', 'DepMng', 'pydepqbf', 'AllProducts', 'CryptoMiniSat', 'antlr4python3runtime', 'pycosat', 'satispy', 'ValidProduct', 'ebnf', 'ValidModel', 'pylgl', 'pythonsat', 'pycryptosat', 'DeadFeatures', 'setuptools', 'pkgresources', 'Utils', 'six', 'wheel', 'pip']"
Parallel Flat Monte Carlo,24,50,None,100,4900,4900,4900,0,6.0234,3.0425,"['AAFMFramework', 'AutomatedReasoning', 'Solvers', 'Maple', 'Metamodels', 'CryptoMiniSat', 'System', 'Linux', 'FeatureModel', 'Interoperability', 'DepQBF', 'Packages', 'PicoSAT', 'MiniSAT', 'FeatureIDE', 'DecisionModel', 'Minicard', 'CNFModel', 'CaDiCaL', 'CBC', 'Operations', 'CoreFeatures', 'ValidModel', 'AllProducts', 'Glucose', 'ValidConfiguration', 'APISolvers', 'ParserTechnology', 'UVL', 'Lingeling', 'DepMng', 'pydepqbf', 'satyrn', 'DeadFeatures', 'umo', 'pycosat', 'setuptools', 'Utils', 'larkparser', 'six', 'pythonsat', 'ErrorDetection', 'satispy', 'pycryptosat', 'pylgl', 'pyglucose', 'pkgresources', 'SPLOT', 'pybind11', 'pip']"
Parallel Flat Monte Carlo,25,43,None,100,4200,4200,4200,0,5.2186,3.135,"['AAFMFramework', 'Packages', 'APISolvers', 'DepMng', 'pydepqbf', 'pyPicosat', 'pylgl', 'pycryptosat', 'AutomatedReasoning', 'setuptools', 'wheel', 'Interoperability', 'umo', 'FeatureIDE', 'pycosat', 'System', 'satyrn', 'pip', 'pipdeptree', 'SPLOT', 'pyglucose', 'satispy', 'Solvers', 'CryptoMiniSat', 'Utils', 'CBC', 'MiniSAT', 'Minicard', 'pythonsat', 'PicoSAT', 'pkgresources', 'Linux', 'ParserTechnology', 'antlr4python3runtime', 'Glucose', 'pybind11', 'DepQBF', 'six', 'Metamodels', 'DecisionModel', 'FeatureModel', 'Lingeling', 'CNFModel']"
Parallel Flat Monte Carlo,26,46,None,100,4500,4500,4500,0,5.5711,3.2381,"['AAFMFramework', 'Interoperability', 'Packages', 'Utils', 'Metamodels', 'DecisionModel', 'FeatureModel', 'six', 'pybind11', 'AutomatedReasoning', 'ParserTechnology', 'APISolvers', 'DepMng', 'UVL', 'pydepqbf', 'satyrn', 'pkgresources', 'CNFModel', 'umo', 'pyglucose', 'wheel', 'pylgl', 'pythonsat', 'SimpleParse', 'pip', 'satispy', 'Operations', 'pycryptosat', 'DeadFeatures', 'pipdeptree', 'ValidModel', 'pycosat', 'CoreFeatures', 'antlr4python3runtime', 'ErrorDetection', 'ValidConfiguration', 'SPLOT', 'ErrorDiagnosis', 'Solvers', 'ValidProduct', 'FeatureIDE', 'setuptools', 'larkparser', 'System', 'Linux', 'CryptoMiniSat']"
Parallel Flat Monte Carlo,27,48,None,100,4700,4700,4700,0,5.602,3.3407,"['AAFMFramework', 'Packages', 'APISolvers', 'pyglucose', 'Metamodels', 'satyrn', 'DepMng', 'pycryptosat', 'pip', 'wheel', 'pylgl', 'Interoperability', 'ParserTechnology', 'satispy', 'pyPicosat', 'FeatureModel', 'pythonsat', 'DecisionModel', 'pkgresources', 'AutomatedReasoning', 'larkparser', 'SimpleParse', 'setuptools', 'System', 'Operations', 'ErrorDetection', 'Utils', 'FeatureIDE', 'pydepqbf', 'ErrorDiagnosis', 'pycosat', 'pipdeptree', 'Solvers', 'ValidProduct', 'CoreFeatures', 'ValidConfiguration', 'Maple', 'ebnf', 'CBC', 'DeadFeatures', 'AllProducts', 'CaDiCaL', 'six', 'pybind11', 'umo', 'CNFModel', 'DepQBF', 'Linux']"
Parallel Flat Monte Carlo,28,44,None,100,4300,4300,4300,0,5.2287,3.4362,"['AAFMFramework', 'Interoperability', 'FeatureIDE', 'Packages', 'AutomatedReasoning', 'System', 'UVL', 'Metamodels', 'DepMng', 'Win', 'SPLOT', 'setuptools', 'ParserTechnology', 'Utils', 'antlr4python3runtime', 'FeatureModel', 'larkparser', 'pkgresources', 'six', 'APISolvers', 'CNFModel', 'pylgl', 'pycryptosat', 'pydepqbf', 'Operations', 'ErrorDetection', 'pythonsat', 'AllProducts', 'DecisionModel', 'pycosat', 'pybind11', 'satyrn', 'CoreFeatures', 'ErrorDiagnosis', 'ebnf', 'satispy', 'Solvers', 'CryptoMiniSat', 'CaDiCaL', 'Glucose', 'wheel', 'DepQBF', 'Minicard', 'pip']"
Parallel Flat Monte Carlo,29,47,None,100,4600,4600,4600,0,5.4146,3.5412,"['AAFMFramework', 'Packages', 'DepMng', 'pkgresources', 'Metamodels', 'ParserTechnology', 'FeatureModel', 'pip', 'APISolvers', 'larkparser', 'Interoperability', 'pycosat', 'pyglucose', 'SPLOT', 'ebnf', 'umo', 'System', 'Linux', 'DecisionModel', 'CNFModel', 'pycryptosat', 'Utils', 'antlr4python3runtime', 'pydepqbf', 'satyrn', 'pyPicosat', 'pylgl', 'pythonsat', 'FeatureIDE', 'satispy', 'wheel', 'setuptools', 'AutomatedReasoning', 'pybind11', 'Operations', 'Solvers', 'Lingeling', 'Minicard', 'MiniSAT', 'ErrorDiagnosis', 'DeadFeatures', 'CBC', 'Maple', 'ValidProduct', 'pipdeptree', 'AllProducts', 'six']"
Parallel Flat Monte Carlo,30,44,None,100,4300,4300,4300,0,5.7135,3.6352,"['AAFMFramework', 'AutomatedReasoning', 'Metamodels', 'Interoperability', 'System', 'DecisionModel', 'Packages', 'CNFModel', 'ParserTechnology', 'Solvers', 'FeatureModel', 'Glucose', 'SimpleParse', 'UVL', 'PicoSAT', 'Linux', 'MiniSAT', 'FeatureIDE', 'Minicard', 'CaDiCaL', 'Lingeling', 'DepMng', 'larkparser', 'APISolvers', 'pylgl', 'SPLOT', 'pkgresources', 'pythonsat', 'CryptoMiniSat', 'wheel', 'Utils', 'satyrn', 'pybind11', 'Maple', 'pip', 'pycosat', 'pydepqbf', 'pyPicosat', 'setuptools', 'antlr4python3runtime', 'umo', 'six', 'pyglucose', 'pycryptosat']"
